Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood,score,text
40472,7IUzlg0H39s2WMWPNNAgqe,Marcos Antônio,Toma os Pedaços,Quase Morri,41,223791,False,0.732,0.442,4,-12.217,1,0.03,0.278,0.0,0.364,0.393,105.895,4,gospel,neutral,0.190613,Quase Morri by Marcos Antônio with mood neutral
69892,1S1Cz1ljjWfZ1yRfFfGxPD,Sujatha,Iiyarkai (Original Motion Picture Soundtrack),Pazhaya Kural,17,306024,False,0.325,0.343,1,-10.451,0,0.0538,0.786,5.99e-05,0.0768,0.27,173.532,4,malay,sad,0.346949,Pazhaya Kural by Sujatha with mood sad
78895,36zA6m9ZvkdMoTCNsKHrGv,Frenzy;Mia Julia,Wir sind wir (Partystyle Après Ski Version),Wir sind wir (Partystyle Après Ski Version),24,201867,False,0.688,0.942,1,-2.911,0,0.0816,0.0556,0.0,0.166,0.811,138.01,4,party,happy,0.11708499999999998,Wir sind wir (Partystyle Après Ski Version) by Frenzy;Mia Julia with mood happy
108817,4mSXlgIRqG5wvTJCzoPDzq,Florindo Sassone Y Su Orquesta,Tangos de oro,Nostalgias,16,167400,False,0.479,0.214,1,-13.639,0,0.034,0.713,0.82,0.116,0.588,112.304,4,tango,calm,0.19394000000000006,Nostalgias by Florindo Sassone Y Su Orquesta with mood calm
82553,1fA0jlzXGXnotgczLdol8a,Mikey Erg,Mikey Erg,Rumblestrip,23,85573,False,0.33,0.981,1,-5.213,0,0.0742,0.00259,4.49e-05,0.61,0.501,98.944,4,power-pop,energetic,0.23456200000000005,Rumblestrip by Mikey Erg with mood energetic
43478,3GuuK1PM4v64VFyV3LX8LH,Robson Nascimento,Falando Dele,"Glória, Honra e Poder",28,309733,False,0.736,0.451,11,-11.953,0,0.0312,0.00585,0.0,0.0854,0.717,108.04,4,groove,calm,0.02909,"Glória, Honra e Poder by Robson Nascimento with mood calm"
71608,77tR4iQgyQTAnhhuPik3ZP,Escape the Fate,Ungrateful (Deluxe),One For the Money,65,199950,False,0.525,0.964,5,-3.451,0,0.0571,0.000328,5.5e-06,0.0527,0.385,90.013,4,metal,energetic,0.304721,One For the Money by Escape the Fate with mood energetic
111993,5QeWH0hiJNZekDRStTTUJG,Faithless,Passing the Baton - Live from Brixton,"God Is a DJ - Live from Brixton - April 8, 2011",17,463693,False,0.592,0.704,10,-10.531,0,0.0437,0.00274,0.0678,0.735,0.169,127.101,4,trip-hop,energetic,0.408977,"God Is a DJ - Live from Brixton - April 8, 2011 by Faithless with mood energetic"
10602,6vJk0OjT8X2C9zlPmVOgC9,The Prodigy,The Day Is My Enemy,Roadblox,38,300893,False,0.519,0.82,7,-9.41,1,0.0902,0.00145,0.512,0.094,0.195,165.023,4,breakbeat,energetic,0.414425,Roadblox by The Prodigy with mood energetic
42209,4NfgEMURQgmlzXdWq0IPJS,Despise You,And On and On...,Seven Funerals,17,57240,False,0.21,0.979,10,-6.431,1,0.184,1.63e-06,0.00126,0.84,0.171,140.341,4,grindcore,energetic,0.539282,Seven Funerals by Despise You with mood energetic
56336,45ROR8UMn60YEVQnDy0uVF,Cavetown,Animal Kingdom,Juliet,79,278991,True,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,4,indie-pop,neutral,0.19029200000000004,Juliet by Cavetown with mood neutral
45592,0vmWdxm4CheqCEORKIzTew,Chamin Correa,"Cuerdas, Amor y Guitarras, Vol. 5",Cielo,23,242413,False,0.652,0.435,7,-7.922,1,0.0355,0.818,0.78,0.185,0.252,122.06,4,guitar,neutral,0.32752900000000007,Cielo by Chamin Correa with mood neutral
47823,2HgIQFDCAYCae0pKGeTRjU,Charlie Brown Jr.,Chegou Quem Faltava - Volume 2 (Ao Vivo),Longe de Você - Ao Vivo - Chegou Quem Faltava,35,197830,False,0.58,0.841,4,-6.314,0,0.0414,0.0993,0.000178,0.833,0.631,113.453,4,hard-rock,happy,0.08664200000000001,Longe de Você - Ao Vivo - Chegou Quem Faltava by Charlie Brown Jr. with mood happy
18846,1NshHftLkdJcrMnCNqQf3U,Hva Snakker Du Om?;Anders Matthesen;Bossy Bo,Den Ka' Byttes V:O:L:01:00,Matros I Skumsprøjt Med Stormvejr og Stiv Kuling I Ramsaltet Rum Sø,23,35293,False,0.698,0.438,2,-11.355,1,0.705,0.698,0.0,0.444,0.691,139.707,3,comedy,calm,0.03812500000000001,Matros I Skumsprøjt Med Stormvejr og Stiv Kuling I Ramsaltet Rum Sø by Hva Snakker Du Om?;Anders Matthesen;Bossy Bo with mood calm
79770,2jRlPB32YMnpz1qcIY97oY,Vanja Lind,Skymning,Skymning,57,123114,False,0.256,0.00409,1,-35.54,1,0.0396,0.995,0.913,0.12,0.437,101.043,4,piano,neutral,0.48687772809999996,Skymning by Vanja Lind with mood neutral
47366,0QwZfbw26QeUoIy82Z2jYp,Led Zeppelin,Led Zeppelin,Good Times Bad Times - 1993 Remaster,69,166266,False,0.476,0.717,9,-9.192,1,0.0949,0.0382,7.61e-05,0.0818,0.753,93.584,4,hard-rock,happy,0.015898000000000002,Good Times Bad Times - 1993 Remaster by Led Zeppelin with mood happy
42867,7LBDEWIt6ZTi4eOkLdyF1F,Full Of Hell,Full of Hell & Merzbow,High Fells,12,278110,False,0.169,0.724,5,-3.885,1,0.0585,2.83e-06,0.739,0.446,0.181,119.21,4,grindcore,energetic,0.398537,High Fells by Full Of Hell with mood energetic
69493,45mXGDXnB77Nm6XkU8k9i0,Najim Arshad,Brother's Day (Original Motion Picture Soundtrack),Dhooramithu Nee,27,267483,False,0.744,0.422,2,-11.818,1,0.0339,0.706,0.00357,0.22,0.637,109.95,4,malay,calm,0.058253000000000006,Dhooramithu Nee by Najim Arshad with mood calm
95829,5IfQyCZaEcB2cHoL7OoxVF,Jeff Morales,"Tu Sonrisa, Tu Mirada",Vivo Agradecido,28,230826,False,0.597,0.824,7,-8.935,1,0.0462,0.0925,0.000203,0.264,0.845,187.736,4,salsa,happy,0.052200999999999984,Vivo Agradecido by Jeff Morales with mood happy
59097,5ix3TyTEkhZVMBcviwYJXX,Alphaxone;Onasander;protoU,Shadows of Forgotten Legends,Scourge of the Seas,8,315789,False,0.194,0.626,5,-23.4,1,0.277,0.848,0.902,0.351,0.0392,142.944,5,iranian,neutral,0.57949264,Scourge of the Seas by Alphaxone;Onasander;protoU with mood neutral
14350,4ofg4Jc82bXC8PdoMrglgg,Super Simple Songs,Twinkle Twinkle Little Star & More Kids Songs,Row Row Row Your Boat,57,119971,False,0.688,0.311,0,-10.708,1,0.0353,0.888,1.93e-06,0.361,0.36,115.573,3,children,sad,0.27712100000000006,Row Row Row Your Boat by Super Simple Songs with mood sad
27968,6LYfOtfvx5qq1iYbnPmFz6,DJ Die,DJ-Kicks (Kemistry & Storm) [DJ Mix],Clear Skyz - Mixed,16,220400,False,0.461,0.991,6,-3.483,1,0.103,0.000364,0.85,0.0966,0.706,173.901,4,drum-and-bass,happy,0.16171700000000003,Clear Skyz - Mixed by DJ Die with mood happy
29957,1ltehpXIrDY99obn04IxFz,STUCA,Split,Split,41,187163,False,0.617,0.825,1,-5.71,1,0.655,0.0353,0.0273,0.0945,0.345,153.914,4,dubstep,energetic,0.25765000000000005,Split by STUCA with mood energetic
111288,3KWQwppcl2EpUfbq3LXmt0,I Monster,A Dense Swarm of Ancient Stars,Lust for a Vampyr,52,273506,False,0.588,0.503,1,-12.58,1,0.0305,0.00143,0.187,0.417,0.395,95.734,4,trip-hop,neutral,0.17343400000000003,Lust for a Vampyr by I Monster with mood neutral
38794,1SriSmjLbioX6dXhi9Oolw,The Smith Street Band,Don't Waste Your Anger,Don't Waste Your Anger,26,388087,False,0.252,0.825,11,-5.023,1,0.0499,0.00248,0.000577,0.638,0.134,125.021,4,garage,energetic,0.49418100000000004,Don't Waste Your Anger by The Smith Street Band with mood energetic
3126,1cz1Z22xmJQaALUgUXzUaq,Disturbed,Timeless Rock Hits,Land of Confusion,1,287066,False,0.553,0.991,8,-3.703,1,0.0925,4.44e-05,0.0729,0.179,0.324,114.919,4,alternative,energetic,0.37945700000000004,Land of Confusion by Disturbed with mood energetic
15552,5IzjE4F631lSstz8Co5U4O,GEMINI;CAMO;WOODZ,MIA,"MIA (Feat. CAMO, WOODZ)",55,195026,False,0.534,0.685,5,-6.082,0,0.0681,0.202,0.0,0.0961,0.445,84.912,4,chill,neutral,0.13325000000000004,"MIA (Feat. CAMO, WOODZ) by GEMINI;CAMO;WOODZ with mood neutral"
7870,641BnSVI1ydg9RWBSKvaXv,The Avett Brothers,Live Vol. Four,Ten Thousand Words,23,384186,False,0.442,0.302,9,-12.33,1,0.0298,0.85,6.82e-06,0.861,0.39,141.615,4,bluegrass,sad,0.256904,Ten Thousand Words by The Avett Brothers with mood sad
42541,0zT9GFFbYBTxXMrcHGhgPR,Anal Cunt,Anal Cunt Old Stuff Part 3,You Go To Art School - Demo Version,13,59666,False,0.311,0.985,5,-7.919,0,0.146,5.22e-06,0.962,0.147,0.132,126.542,4,grindcore,energetic,0.594449,You Go To Art School - Demo Version by Anal Cunt with mood energetic
41056,46HFTyFqLMzSye98Arqa98,Amaranthe,PvP,PvP,58,179093,False,0.436,0.963,7,-6.861,1,0.0826,5.13e-05,0.0,0.138,0.515,169.921,4,goth,energetic,0.21299400000000002,PvP by Amaranthe with mood energetic
94181,0jfIQheXtPPOX0PSn2xxdH,Rozei,Ooo La La,Ooo La La,58,153600,True,0.669,0.776,1,-7.076,1,0.0358,0.00177,1.31e-05,0.143,0.477,100.019,4,sad,energetic,0.13530500000000006,Ooo La La by Rozei with mood energetic
98689,0EhvqCSEx0T9hJcEIkhiCY,Danny Burstein;Jessica Vosk;Adam Grupper;Lori Wilner;2016 Broadway Cast;Jessica Hecht,Fiddler on the Roof (2016 Broadway Cast Recording),Tevye’s Dream,23,431306,False,0.596,0.411,7,-8.335,0,0.558,0.817,2.37e-05,0.103,0.478,75.897,4,show-tunes,neutral,0.13940500000000006,Tevye’s Dream by Danny Burstein;Jessica Vosk;Adam Grupper;Lori Wilner;2016 Broadway Cast;Jessica Hecht with mood neutral
47148,0FbZgT0gzFe6VCAZdhtFT5,Twisted Sister,Timeless Rock Hits,We're Not Gonna Take It,0,219666,False,0.502,0.925,4,-6.298,1,0.0501,0.0129,0.0,0.162,0.923,149.188,4,hard-rock,happy,0.12075400000000004,We're Not Gonna Take It by Twisted Sister with mood happy
20904,1gt8YXWknKt4sRNZ6SirVW,Marshmello;Pritam,BIBA,BIBA,56,175721,False,0.587,0.963,0,0.366,0,0.0552,0.0656,0.0,0.27,0.491,127.842,4,dance,energetic,0.22725000000000004,BIBA by Marshmello;Pritam with mood energetic
24902,3GnUL81K4TV9zEym72YykI,Robert Hood,The Blueprint EP,Chroma Light,23,337462,False,0.731,0.675,4,-10.425,0,0.0637,0.0085,0.883,0.071,0.21,130.004,4,detroit-techno,neutral,0.35372500000000007,Chroma Light by Robert Hood with mood neutral
112027,5gfZ08BA3Oh6XaH9WHDuxg,Ayna,Bostancı Durağı,Severek Ayrılanlar,49,296866,False,0.558,0.687,11,-7.25,1,0.0369,0.293,0.0,0.104,0.298,113.037,4,turkish,neutral,0.259573,Severek Ayrılanlar by Ayna with mood neutral
38245,71NRKwSy7uv1Kw6LMsZI6A,Beddy Rays,Beddy Rays,On My Own,34,201741,False,0.41,0.949,11,-3.009,1,0.0793,0.000412,0.000961,0.396,0.49,145.975,4,garage,energetic,0.217901,On My Own by Beddy Rays with mood energetic
82889,7e2GyGtiMbUaxobafUAgt2,The Lillingtons,Stella Sapiente,Night Visions,21,244573,False,0.576,0.948,2,-4.33,1,0.0326,0.00567,0.00859,0.141,0.68,95.01,4,power-pop,happy,0.13550399999999999,Night Visions by The Lillingtons with mood happy
46358,1WAixJdtFhs8lPWqvkgfZ5,Dougal;Gammer;Cat Knight,25 Years of Dougal,Reach Out,20,358713,False,0.484,0.958,10,-2.991,0,0.0675,0.000414,0.00418,0.0914,0.114,170.053,4,happy,energetic,0.5987600000000001,Reach Out by Dougal;Gammer;Cat Knight with mood energetic
94437,0NZJG1tdCFfzSWKC5WqHa8,Vwillz,Overboard,Overboard,58,150073,True,0.756,0.533,11,-8.303,1,0.0416,0.24,0.0,0.111,0.636,101.998,4,sad,calm,0.031385,Overboard by Vwillz with mood calm
73635,3tE5KkCSjPX32YxpAR5dXB,Boris Brejcha,Schaltzentrale (Joker Remake),Schaltzentrale - Joker Remake,39,517440,False,0.814,0.748,7,-7.046,1,0.0646,0.00033,0.733,0.0936,0.0394,125.011,4,minimal-techno,energetic,0.6004163600000001,Schaltzentrale - Joker Remake by Boris Brejcha with mood energetic
19768,4mx87tH7mQjaTZSjxCHdi3,Morgan Evans,Finest Country,I Do,0,210663,False,0.509,0.761,7,-5.947,0,0.0441,0.122,0.0,0.137,0.71,176.054,4,country,happy,0.03402100000000002,I Do by Morgan Evans with mood happy
37616,5uXpxJJhRe5WxL6oLN9AfX,Xamã;Bagua Records;Neo Beats,Zodíaco,Áries,47,152068,True,0.723,0.653,7,-4.653,1,0.315,0.0426,0.0,0.098,0.792,137.1,4,funk,happy,0.0028730000000000053,Áries by Xamã;Bagua Records;Neo Beats with mood happy
111556,37A0JOrJ5WnmhIyGNnAhRN,Bonobo,The North Borders,Emkay,44,325583,False,0.776,0.474,11,-8.438,0,0.0418,0.0208,0.384,0.0877,0.195,130.025,4,trip-hop,neutral,0.381901,Emkay by Bonobo with mood neutral
49931,73j1lvoXU0ROpNsty1wvug,Sins Of Insanity;Hardfunction,Alles Kapot EP,Sloth - Alles Kapot Edit,20,261689,False,0.625,0.96,1,-2.431,1,0.204,0.0785,1.6e-05,0.52,0.479,155.052,4,hardstyle,energetic,0.23264100000000004,Sloth - Alles Kapot Edit by Sins Of Insanity;Hardfunction with mood energetic
17500,3jRl9iaoq6BmkkDbFmndpi,Gesaffelstein,Hyperion,Hyperion,30,173080,False,0.636,0.877,1,-12.505,1,0.0397,0.0812,0.9,0.0827,0.0764,129.214,4,club,energetic,0.60032596,Hyperion by Gesaffelstein with mood energetic
45104,09Z0fc2bC2g5X5fhOklDbF,Henrik Janson,Milano,Milano,51,112402,False,0.732,0.203,9,-15.957,0,0.0651,0.943,0.682,0.113,0.383,119.805,4,guitar,sad,0.331498,Milano by Henrik Janson with mood sad
50440,16i4uSCN7st2dchRrIyeUK,Riff,Zona de Nadie (Remasterizado 2016),Aquella Estrella - Remasterizado 2016,24,180346,False,0.546,0.844,4,-8.612,1,0.0423,0.0199,1.09e-05,0.355,0.561,137.545,4,heavy-metal,energetic,0.116657,Aquella Estrella - Remasterizado 2016 by Riff with mood energetic
54484,18sSxKmXUCdcOHjc6qT7pJ,Bogdan Raczynski,Samurai Math Beats,Miso Shiru,12,333693,False,0.496,0.986,10,-9.415,0,0.0892,0.00354,0.939,0.152,0.345,122.935,5,idm,energetic,0.3560210000000001,Miso Shiru by Bogdan Raczynski with mood energetic
52231,0JgaypwjliPT9bJjfkwNCz,Eddie Noack,Presenting Eddie Noack,Dolores,16,176333,False,0.619,0.475,0,-12.042,1,0.0339,0.755,2.85e-05,0.133,0.542,119.214,4,honky-tonk,calm,0.082189,Dolores by Eddie Noack with mood calm
108537,0dHSlVVbPb7hiGdlkMv6vB,Libertad Lamarque,Caminito (Remastered),Caminito - Remastered,19,185733,False,0.48,0.101,0,-11.186,1,0.0516,0.949,1.24e-05,0.109,0.345,111.087,4,tango,sad,0.45602600000000004,Caminito - Remastered by Libertad Lamarque with mood sad
106357,6lW1rampOjL7HJi8xWRg39,Hov1,Montague,Sex i taxin,40,134077,True,0.76,0.376,4,-8.348,1,0.0453,0.787,0.0,0.363,0.518,94.938,3,swedish,calm,0.1297,Sex i taxin by Hov1 with mood calm
76300,6vcXtPGqYCgNMJoOIiuxsB,Dimash Qudaibergen,Грешная страсть,Грешная страсть,46,289057,False,0.282,0.461,9,-10.83,0,0.0389,0.537,0.0,0.522,0.217,129.353,4,opera,neutral,0.3592100000000001,Грешная страсть by Dimash Qudaibergen with mood neutral
79016,1HWaIZ9Tf67sTXOhyiUuon,OneRepublic,pov: it's 2020,Didn't I,0,207616,False,0.611,0.61,4,-6.745,1,0.0314,0.0186,0.0,0.125,0.242,123.943,4,piano,neutral,0.3114640000000001,Didn't I by OneRepublic with mood neutral
33513,4ALZ8gmNvmtOVNkZwK19dC,surrenderdorothy,BreathingExercise,RepeatInfinite,61,119333,True,0.6,0.245,1,-15.628,1,0.0342,0.245,0.596,0.117,0.179,80.278,4,emo,sad,0.511666,RepeatInfinite by surrenderdorothy with mood sad
30466,3rb0tMq42WfggucPm0HHkA,MEDUZA;James Carter;Elley Duhé;FAST BOY,Bad Memories (feat. Elley Duhé & FAST BOY),Bad Memories (feat. Elley Duhé & FAST BOY),85,148629,False,0.607,0.767,5,-6.069,0,0.0474,0.118,0.0,0.122,0.662,123.998,3,edm,happy,0.046933000000000016,Bad Memories (feat. Elley Duhé & FAST BOY) by MEDUZA;James Carter;Elley Duhé;FAST BOY with mood happy
16303,2p5THyuNwpJ9c7ex3TN383,Jacob David,Nowesind,Nowesind,70,119120,False,0.304,0.0902,10,-32.824,1,0.0489,0.903,0.907,0.111,0.318,114.487,4,classical,sad,0.4922200400000001,Nowesind by Jacob David with mood sad
52099,7kVJV8rH5PtYHlqMsR4ZQB,George Jones;Tammy Wynette,George Jones and Tammy Wynette - 16 Biggest Hits,(We're Not) The Jet Set,20,145373,False,0.355,0.272,9,-14.011,1,0.0358,0.587,2.5e-06,0.258,0.447,181.275,3,honky-tonk,neutral,0.23219299999999998,(We're Not) The Jet Set by George Jones;Tammy Wynette with mood neutral
36558,1zumjd8Hp0GIu3g14g8xx0,Triomphe,Give Me The Sun,Give Me The Sun,55,133333,False,0.791,0.633,5,-11.506,1,0.0486,0.0187,0.713,0.1,0.0732,108.0,4,french,neutral,0.52932724,Give Me The Sun by Triomphe with mood neutral
31634,5QMLTolS9JqMTqouRtbSWT,Cali Y El Dandee;Danna Paola,Regageton Para Niños,Nada,1,174026,False,0.684,0.808,0,-2.737,1,0.061,0.0518,1.02e-05,0.0858,0.712,173.905,4,electro,happy,0.051008000000000046,Nada by Cali Y El Dandee;Danna Paola with mood happy
11723,3aLq93pLZHx25jcFhfbEee,Michael Kiwanuka,KIWANUKA,Solid Ground,54,233053,False,0.398,0.176,2,-8.68,0,0.0311,0.743,0.00509,0.118,0.0691,139.941,4,british,sad,0.7139908100000001,Solid Ground by Michael Kiwanuka with mood sad
113807,3xKxh0ES9v65MfR6wWjiCl,Jesus Culture;Kim Walker-Smith,Church Volume Two (Live),Fearless - Live,45,280519,False,0.548,0.737,6,-7.471,1,0.0337,0.157,0.0,0.382,0.407,119.974,4,world-music,energetic,0.17321800000000007,Fearless - Live by Jesus Culture;Kim Walker-Smith with mood energetic
15594,5kFWqLVb9idG4f52ZVD99r,ZRobb;Shiloh Dynasty,My Head In The Sky,I Don't Trust Nobody - Slowed and Reverb,47,95108,False,0.483,0.24,9,-18.583,0,0.0883,0.919,0.726,0.155,0.506,95.164,3,chill,calm,0.216036,I Don't Trust Nobody - Slowed and Reverb by ZRobb;Shiloh Dynasty with mood calm
101701,6f2CmmgE9LM9MpyF5qJVu9,BLVKSHP,Atmosphere,Atmosphere,58,68040,False,0.0954,0.0847,0,-26.166,1,0.0456,0.969,0.887,0.0826,0.0356,164.752,3,sleep,sad,0.8498414500000002,Atmosphere by BLVKSHP with mood sad
20833,58eskjXndK4EbVBnCKcfHi,DJ Snake;Sean Paul;Anitta;Tainy,Esto me suena a Farra,Fuego,1,195428,False,0.78,0.856,8,-6.264,0,0.267,0.0233,0.0,0.0916,0.605,104.904,4,dance,happy,0.10356100000000001,Fuego by DJ Snake;Sean Paul;Anitta;Tainy with mood happy
67752,5b1je14Oz92lpIlIMLieWw,Farruko,Viaje,Viaje,70,303626,True,0.705,0.799,0,-4.776,0,0.0347,0.0357,0.417,0.0643,0.658,122.018,4,latin,happy,0.059765000000000026,Viaje by Farruko with mood happy
44532,4PtZE0h5oyPhCtPjg3NeYQ,Alice In Chains,Jar Of Flies,No Excuses,64,255573,False,0.527,0.838,3,-6.013,1,0.0323,0.0206,0.00062,0.07,0.721,117.454,4,grunge,happy,0.06288500000000001,No Excuses by Alice In Chains with mood happy
105601,74VB8CX8NJMTUGnq4g45zA,Timothy Infinite,Wash,Wash,20,216296,False,0.751,0.615,1,-5.835,1,0.244,0.102,0.256,0.177,0.535,81.01,4,study,calm,0.07045000000000001,Wash by Timothy Infinite with mood calm
44377,2B98ljvzqpCVgt5reTHq28,Pearl Jam,Vitalogy,Better Man,67,268586,False,0.445,0.671,2,-7.937,1,0.0387,0.165,1.56e-05,0.0791,0.267,125.712,4,grunge,neutral,0.28913000000000005,Better Man by Pearl Jam with mood neutral
83812,4548LyFomXQmDAINcFizEq,Audien,Learn To Love Again,Learn To Love Again,52,224285,False,0.53,0.81,1,-3.335,1,0.0487,0.0417,2.89e-06,0.0759,0.415,167.842,4,progressive-house,energetic,0.19232500000000008,Learn To Love Again by Audien with mood energetic
74337,0m85o7Xiapkqe39TV6fMOG,Roberta Sá;Martinho Da Vila,Delírio no Circo - Ao Vivo,Pot-Pourri: Me Faz um Dengo / Disritmia - Ao Vivo,43,323778,False,0.644,0.685,7,-8.624,0,0.072,0.598,0.00187,0.913,0.563,87.91,4,mpb,calm,0.06339400000000006,Pot-Pourri: Me Faz um Dengo / Disritmia - Ao Vivo by Roberta Sá;Martinho Da Vila with mood calm
95445,0HuRPLLzkfTod934QNlnAK,Andy Montañez,Grandes De La Salsa Homenaje Al Grupo Niche,¿Cómo Podré Disimular?,30,278226,False,0.756,0.915,8,-2.385,1,0.0357,0.529,0.0158,0.105,0.767,94.223,4,salsa,happy,0.10031400000000004,¿Cómo Podré Disimular? by Andy Montañez with mood happy
78980,5sGPKRBmZwLfraeguspXRx,Kreisligalegende,Hw4 (Halb Mensch Halb Tier),Hw4 (Halb Mensch Halb Tier),22,164744,False,0.653,0.948,9,-2.954,1,0.16,0.00517,0.0,0.378,0.869,132.046,4,party,happy,0.12586499999999998,Hw4 (Halb Mensch Halb Tier) by Kreisligalegende with mood happy
32394,6sVs2XaexRTV07ZQaRIuud,Miranda!,Quiero Vivir a Tu Lado,Quiero Vivir a Tu Lado,40,195120,False,0.651,0.848,2,-4.843,1,0.0289,0.00963,2.15e-05,0.224,0.662,133.036,4,electronic,happy,0.080548,Quiero Vivir a Tu Lado by Miranda! with mood happy
5451,4Gh7fczY9IDWeVp4niblgK,Yasuharu Takanashi,NARUTO-ナルト- 疾風伝 オリジナル・サウンドトラック,千軍万馬,45,111160,False,0.169,0.241,9,-12.577,1,0.0357,0.586,0.942,0.0665,0.0734,125.408,5,anime,sad,0.65682856,千軍万馬 by Yasuharu Takanashi with mood sad
9661,7HttMaN4xcGBLhFRHb0DVS,Capital Inicial,Eu Nunca Disse Adeus,Eu Nunca Disse Adeus,46,208786,False,0.299,0.686,7,-7.058,1,0.0417,0.0132,0.0,0.354,0.366,145.971,3,brazil,neutral,0.19575200000000006,Eu Nunca Disse Adeus by Capital Inicial with mood neutral
61035,1553zCVtft5wo7J5dXMeMi,NMB48,難波愛~今、思うこと~ (Type-N),らしくない,32,247506,False,0.468,0.946,1,-2.457,1,0.057,0.551,0.0,0.323,0.596,152.04,4,j-idol,energetic,0.16133200000000003,らしくない by NMB48 with mood energetic
75485,1ql1iw55Iu6rO0fL8IaBFU,Helen Jane Long,Intervention,If I Could,22,150185,False,0.254,0.122,8,-21.159,1,0.0337,0.959,0.867,0.144,0.102,164.721,3,new-age,sad,0.7156880000000001,If I Could by Helen Jane Long with mood sad
55221,5qyEyqpT0TBVun8W07MEmR,Anuv Jain,Maula,Maula,57,237882,False,0.327,0.325,7,-11.303,1,0.0297,0.686,0.0,0.12,0.359,84.951,4,indian,sad,0.270106,Maula by Anuv Jain with mood sad
2735,1NhLJcFWLjrBax77kFft28,Las Pelotas,Máscaras de Sal,Capitán América,46,188000,False,0.617,0.789,11,-7.891,0,0.029,0.000185,0.000174,0.0909,0.934,125.006,4,alt-rock,happy,0.05367700000000003,Capitán América by Las Pelotas with mood happy
22956,0xI5jdGI7vPdYA61zVOY53,Hate,Rugia,Saturnus,20,270253,False,0.408,0.965,1,-4.1,1,0.0778,6.69e-06,0.77,0.253,0.0791,95.992,4,death-metal,energetic,0.65292181,Saturnus by Hate with mood energetic
41452,2ONKSAWBw6R4lwgzcpx8l7,Lacuna Coil,Tight Rope XX,Tight Rope XX,49,217520,False,0.356,0.929,9,-3.601,1,0.0706,7.39e-06,0.014,0.145,0.298,164.009,4,goth,energetic,0.36024500000000004,Tight Rope XX by Lacuna Coil with mood energetic
113194,52mdbM1tueoC8UnYvZ9uTX,Hillsong Worship;Integrity's Hosanna! Music;Darlene Zschech,Shout to the Lord (Live),Shout to the Lord - Live,51,279506,False,0.389,0.305,9,-12.527,1,0.0252,0.223,0.0,0.12,0.263,74.921,4,world-music,sad,0.375394,Shout to the Lord - Live by Hillsong Worship;Integrity's Hosanna! Music;Darlene Zschech with mood sad
26601,67KK8lM4bOhXjkCby8UOPx,Gisela,Frozen: El Reino del Hielo (Banda Sonora Original),¡Sueltalo!,42,224040,False,0.67,0.422,8,-6.953,1,0.0324,0.835,0.0,0.141,0.359,137.046,4,disney,neutral,0.22616500000000003,¡Sueltalo! by Gisela with mood neutral
95903,7dbZg6qGRTwa1dNQeiD9We,Tito Allen,"Salsa del Ayer, Vol. 2",Como Tu,27,356186,False,0.596,0.802,5,-5.299,1,0.0337,0.414,3.62e-06,0.165,0.815,84.497,4,salsa,happy,0.041029000000000024,Como Tu by Tito Allen with mood happy
